,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,negLogP,signif
ENSMUSG00000048120,388.788482924985,0.558034493004936,0.152619128885191,3.65638630675663,0.000255795783878333,0.00467333715279007,2.33037288614573,TRUE
ENSMUSG00000048154,1988.31734151019,-0.844434070738453,0.144486611318736,-5.84437591158976,5.08470898133742e-09,4.32985883685475e-07,6.3635262623936,TRUE
ENSMUSG00000048163,972.336466406696,0.474922504021994,0.156227123928443,3.03994909513615,0.00236618138031531,0.024677125727389,1.60770542622018,TRUE
ENSMUSG00000048271,1250.936386961,-0.788368264341683,0.106712910884373,-7.38774959663413,1.49334631585327e-13,3.65796101886972e-11,10.4367609269022,TRUE
ENSMUSG00000048277,297.966544451709,0.454267536259823,0.16531360172504,2.74791385294108,0.00599757650021935,0.0471652458742973,1.326377897225,TRUE
ENSMUSG00000048280,758.314164897059,-0.475685632524881,0.109859084034289,-4.32996175697596,1.49135239237575e-05,0.000461621260797617,3.33571419717804,TRUE
ENSMUSG00000048429,1536.21744301454,0.26829285220167,0.0888804964115904,3.01857958757624,0.00253962685693606,0.025906805382246,1.58658613739629,TRUE
ENSMUSG00000048445,98.4047118796244,-0.989242455819065,0.213965076602503,-4.62338280399304,3.77532079510689e-06,0.000138458668938477,3.85867984776036,TRUE
ENSMUSG00000048478,107.479093074822,-0.506637383327487,0.182538764115667,-2.77550571672794,0.00551159303638649,0.0445439989551708,1.35121079659241,TRUE
ENSMUSG00000048603,292.785358038949,-0.662451786818257,0.146889543562713,-4.50986347122408,6.48693608390579e-06,0.00022659735711404,3.64474515977484,TRUE
ENSMUSG00000048617,23.7215282400729,-1.56350184130425,0.407927429348921,-3.83279409232104,0.000126695996223921,0.00267993098196035,2.57187639050096,TRUE
ENSMUSG00000048620,198.939484910373,-0.908932397804123,0.157458292588202,-5.77252796828706,7.80909773214433e-09,6.18933888005098e-07,6.20835573806869,TRUE
ENSMUSG00000048697,8.90145346862834,-2.08633337192131,0.690384563890854,-3.02198728222311,0.00251121098532309,0.02574932152961,1.58923420972292,TRUE
ENSMUSG00000048703,5.50148581929599,-4.29274780070082,1.17896752077509,-3.64110777019425,0.00027146746315531,0.00486996920114332,2.31247378535945,TRUE
ENSMUSG00000048731,59.8047332492344,-1.14608561953486,0.303845724055163,-3.7719326908375,0.000161987958196662,0.00324646775614139,2.48858890617469,TRUE
ENSMUSG00000048960,1421.92443550286,0.363426596327721,0.130446376101598,2.78602294052743,0.00533590953211301,0.0436756522387188,1.35976060067677,TRUE
ENSMUSG00000048997,338.354368042265,-0.803887146334537,0.182191505506111,-4.41231957604945,1.0226900968952e-05,0.000337063026785674,3.47228888362144,TRUE
ENSMUSG00000049044,9896.64758835473,0.35110322043223,0.120985346448029,2.90203095449293,0.00370751903611247,0.0339065992627767,1.46971576656145,TRUE
ENSMUSG00000049076,2399.00227769753,-0.381552144307384,0.0853270083854399,-4.47164563163675,7.76199734407902e-06,0.000264614758254075,3.57738593773896,TRUE
ENSMUSG00000049122,75.5647708188202,-0.695455533963771,0.234484958176485,-2.96588548524437,0.00301812845740848,0.0295266570879495,1.52978571966,TRUE
ENSMUSG00000049160,3.87398081068377,-4.54421934536933,1.31348313804936,-3.45967086575462,0.000540836021327613,0.00810856194760626,2.09105616102891,TRUE
ENSMUSG00000049184,283.103423344599,-0.382327368751117,0.118618089259296,-3.22317929026289,0.00126776174902465,0.0155557581090898,1.80810881871976,TRUE
ENSMUSG00000049280,47.5955270204996,-0.904572458684892,0.252531571202898,-3.58201730728594,0.000340951198499786,0.00576236361605552,2.23939934038675,TRUE
ENSMUSG00000049516,480.579407808854,0.314073003942219,0.108377620414883,2.89795072764939,0.00375609594115458,0.0342022744044688,1.46594501299453,TRUE
ENSMUSG00000049538,52.3817545231437,-1.07667617523157,0.26346048678499,-4.08667040879738,4.37608094577655e-05,0.00111458051405844,2.95288855387884,TRUE
ENSMUSG00000049676,22.2205580455031,-1.3375344352857,0.441373550816585,-3.03039099830773,0.00244237328435305,0.0252464778972975,1.59779920116757,TRUE
ENSMUSG00000049791,489.751361481041,0.702841929676174,0.227238617168818,3.09296869710322,0.00198165036577951,0.0216601757026019,1.66433802479468,TRUE
ENSMUSG00000049796,43.440141376121,-0.953335687471313,0.343402413099891,-2.77614731610521,0.0055007278211488,0.0444743034634936,1.35189084491531,TRUE
ENSMUSG00000049871,28.411313743019,-1.26497335536951,0.351687357272326,-3.59686900655343,0.000322070572005453,0.00554223956562029,2.25631470558766,TRUE
ENSMUSG00000050211,69.4982360166034,-1.08413245876587,0.240922195695997,-4.49992768675356,6.7976582980385e-06,0.000236203744818532,3.62671322128164,TRUE
ENSMUSG00000050240,150.688940295961,-0.721020090948555,0.159117653386645,-4.53136453185698,5.86039124636077e-06,0.000206391771813566,3.68530762064558,TRUE
ENSMUSG00000050295,144.351488394258,0.695526818294651,0.201704923663137,3.4482391686989,0.000564254156973452,0.00837818398253477,2.07685010688692,TRUE
ENSMUSG00000050315,151.128201966592,0.691638785801285,0.205124686116312,3.37179692457448,0.000746794909544364,0.0104126196769288,1.98243999401434,TRUE
ENSMUSG00000050334,908.811368168411,-0.475541002193912,0.121958333298371,-3.89920876526331,9.65075397588967e-05,0.00214423974955909,2.66872665737043,TRUE
ENSMUSG00000050545,59.1958323463347,-1.0148997599179,0.252233082548686,-4.02365839430284,5.73010148515086e-05,0.00140359189588739,2.85275914799549,TRUE
ENSMUSG00000050605,213.557251794822,-0.619956216899472,0.160450026029706,-3.86385862464548,0.000111609833474175,0.00241225567098159,2.61757666393985,TRUE
ENSMUSG00000050666,89.7660973542007,0.765115668767865,0.215187718265345,3.5555731290594,0.000377156017403021,0.00620624978973482,2.20717074887426,TRUE
ENSMUSG00000050708,6258.20828410082,0.310269755410783,0.112605913969332,2.75535932771066,0.0058627709223023,0.0464178922064645,1.33331458434294,TRUE
ENSMUSG00000050912,413.875665989504,0.591782570644796,0.160092774248307,3.69649769281235,0.000218594244903783,0.0041347874210055,2.38354681362231,TRUE
ENSMUSG00000050944,41.029901332957,-0.851738390763321,0.299557963255323,-2.84331747187557,0.00446465740705682,0.0384977260379897,1.41456492239589,TRUE
ENSMUSG00000050953,4030.34061847561,0.371311515318659,0.110146613798638,3.37106609557207,0.000748778905904103,0.0104329510337383,1.98159283094125,TRUE
ENSMUSG00000050954,137.150308185745,-0.709975096958818,0.244838451613901,-2.89976959206725,0.00373437053874706,0.03409739800243,1.46727876107502,TRUE
ENSMUSG00000051095,110.769257796998,-0.609068224659642,0.223462554911965,-2.72559411530755,0.00641858744351802,0.0493729343979094,1.30651106044609,TRUE
ENSMUSG00000051166,1304.06727527956,-1.2248786853513,0.128551754977571,-9.52829220857398,1.59891819163527e-21,1.98275849001472e-18,17.7027301818318,TRUE
ENSMUSG00000051278,72.3185204522335,-0.93743244187197,0.228200818817884,-4.10792759959415,3.99225199882886e-05,0.00103272844731113,2.98601385983384,TRUE
ENSMUSG00000051451,1153.99583272184,-0.679143051070839,0.112727799501367,-6.02462794514677,1.69499075294857e-09,1.58633544949305e-07,6.7996049705749,TRUE
ENSMUSG00000051510,1767.18561440495,-0.301983077433838,0.110779775608792,-2.72597661237608,0.00641115409263357,0.0493420125492407,1.30678314059406,TRUE
ENSMUSG00000051550,445.685673789771,-0.465285800919105,0.119973955486552,-3.87822339467051,0.000105222073881865,0.00230431696235108,2.63745778326433,TRUE
ENSMUSG00000051586,1454.38669476074,-0.378027872147599,0.134810841355542,-2.80413554537956,0.00504516902101191,0.0418606060270613,1.37819448855578,TRUE
ENSMUSG00000051736,120.905990899676,-0.546993413825837,0.19460115458682,-2.8108436200557,0.00494117952155462,0.0412965218564302,1.38408652466731,TRUE
ENSMUSG00000051747,26.6361946172892,-1.64933990589657,0.459229019376485,-3.59154111849454,0.000328728297641664,0.00563238182513666,2.24930791158451,TRUE
ENSMUSG00000051817,507.194004998636,-0.47939538308033,0.156802496205996,-3.05731984298601,0.00223325841231893,0.023657277180363,1.62603524168572,TRUE
ENSMUSG00000051853,26313.5427112622,0.270491060160161,0.0908428686995931,2.97757065614742,0.00290542667796379,0.0286996830487678,1.5421228994657,TRUE
ENSMUSG00000051855,501.462423389442,0.548150434264772,0.198795394346625,2.75735982750688,0.00582701903664587,0.046208587012826,1.3352773113323,TRUE
ENSMUSG00000052085,203.741959143324,0.50682854752723,0.178498396592213,2.83940112182129,0.00451983004998292,0.0388659074440314,1.41043118790099,TRUE
ENSMUSG00000052139,687.662403249101,0.44538781882011,0.155455292395183,2.86505407411855,0.00416938038526154,0.0367665227662107,1.43454744206088,TRUE
ENSMUSG00000052305,1601.82919051064,0.854995339032854,0.174120482460728,4.91036624152299,9.09064474139312e-07,4.03244551639232e-05,4.39443149178526,TRUE
ENSMUSG00000052310,792.687253537902,0.389160026946855,0.0990167175109179,3.93024568708758,8.48591064169822e-05,0.00193305342183622,2.71375614364962,TRUE
ENSMUSG00000052336,1224.15247838495,0.46064411399347,0.14290619776442,3.22340193217398,0.00126677666448504,0.0155557581090898,1.80810881871976,TRUE
ENSMUSG00000052353,531.367847908636,-0.422947909298061,0.145012789018031,-2.91662488641241,0.00353841036881377,0.0329140178751214,1.48261909933778,TRUE
ENSMUSG00000052406,657.694627371183,-0.413055057478822,0.149215484255908,-2.76817824596824,0.00563706160723882,0.0452630268511636,1.34425640705819,TRUE
ENSMUSG00000052407,59.1801548777261,-1.07602876778573,0.239298497437785,-4.49659642374264,6.90498729497373e-06,0.000239513728880374,3.62066958786067,TRUE
ENSMUSG00000052557,597.624986303557,-0.439605686341325,0.143763286702294,-3.0578438795133,0.00222935689039382,0.0236411919093018,1.6263306315732,TRUE
ENSMUSG00000052563,79.2522170285722,-0.831622670832925,0.219273412176394,-3.79262885809397,0.00014906085700087,0.00306161124612242,2.51404995550006,TRUE
ENSMUSG00000052566,256.21418390003,-0.664878453540655,0.160082342315575,-4.15335285530719,3.27638924332711e-05,0.000873747835710391,3.05861388700042,TRUE
ENSMUSG00000052613,216.808853181345,-0.981666780641548,0.171546141462982,-5.72246494307411,1.04989513362742e-08,8.04284530745238e-07,6.0945902842461,TRUE
ENSMUSG00000052675,135.872162269439,-0.653972417126113,0.172465726752084,-3.79189784220829,0.000149500414596573,0.00306746403930777,2.51322051992019,TRUE
ENSMUSG00000052707,1377.84711273472,-0.514845039156011,0.135548383035465,-3.79823814660561,0.000145728274091561,0.00301836364299526,2.52022843896981,TRUE
ENSMUSG00000052752,823.909715860747,-0.377264671270726,0.10416134811859,-3.62192577270796,0.000292418035149809,0.00511628415820755,2.29104534282622,TRUE
ENSMUSG00000052812,447.668310063372,-0.319502229858852,0.109313037414217,-2.9228190654713,0.00346878021367315,0.032448877048321,1.48880032814424,TRUE
ENSMUSG00000052906,396.453697167256,0.324614155888722,0.115713500232916,2.80532656289298,0.00502656246143012,0.041746348177997,1.37938150905487,TRUE
ENSMUSG00000052914,347.573694365363,0.311333672848978,0.105499155227192,2.95105370444456,0.00316691847612011,0.0304284888545759,1.51671961512179,TRUE
ENSMUSG00000053012,296.971782586244,0.509947492542308,0.134739356473198,3.7846959187737,0.000153896631105825,0.00312215036581869,2.50554618472243,TRUE
ENSMUSG00000053062,821.913084377106,0.415739235835305,0.0994869106847963,4.17883350657544,2.9300808339157e-05,0.000797472343288359,3.09828436954417,TRUE
ENSMUSG00000053110,601.303184320425,0.466284625497241,0.165268858018591,2.82137016669401,0.00478189895380189,0.0404595552845984,1.39297889513186,TRUE
ENSMUSG00000053137,423.995233520484,-0.696617901162034,0.207097754680573,-3.36371537314103,0.00076900807592752,0.0106352871283308,1.97325078064923,TRUE
ENSMUSG00000053205,381.92081958067,-0.49564623243344,0.153770121666207,-3.2232934920176,0.0012672563722815,0.0155557581090898,1.80810881871976,TRUE
ENSMUSG00000053398,1665.98462238013,0.490653652440994,0.113444483350599,4.32505519836194,1.52493673231566e-05,0.000471281459593068,3.32671964522828,TRUE
ENSMUSG00000053550,2987.84465665769,-0.457233573492464,0.0948225005737994,-4.82199447099166,1.42129886325998e-06,5.93684015704027e-05,4.22644464382279,TRUE
ENSMUSG00000053552,189.380287498006,-0.591254319877526,0.14249986214125,-4.14915713596591,3.33701693826555e-05,0.000887530202039234,3.05181685928041,TRUE
ENSMUSG00000053714,228.429710018161,-0.611229780099199,0.171274585539945,-3.56871265034617,0.000358739616762331,0.00595927498711206,2.22480657385866,TRUE
ENSMUSG00000053898,794.054029941556,0.337461266975412,0.107235864032123,3.14690677434487,0.00165007563282461,0.0188698274529528,1.72423207103661,TRUE
ENSMUSG00000053907,3028.70379850341,-0.310474484314112,0.0901314065938115,-3.4446869969899,0.000571721019642834,0.00844993577271258,2.07314659207546,TRUE
ENSMUSG00000053925,60.9623171169349,-1.80505046348247,0.265221736008969,-6.80581648640377,1.00477727709002e-11,1.63408081596255e-09,8.78672646857554,TRUE
ENSMUSG00000053931,2295.69339450217,0.500114604749933,0.124623597834389,4.01300085570095,5.99516959201737e-05,0.00145951116411309,2.83579257865187,TRUE
ENSMUSG00000053964,35.3719998751283,-1.3521491502044,0.373483985804747,-3.62036714182249,0.000294185280647309,0.00513814274060146,2.28919383494813,TRUE
ENSMUSG00000054021,318.043615020152,-0.620411877271662,0.114000579855953,-5.4421817683348,5.26319292737278e-08,3.26334408975011e-06,5.48633713142171,TRUE
ENSMUSG00000054115,122.682585235013,-0.723067974454966,0.201828024397999,-3.58259452130938,0.000340198458877367,0.00576236361605552,2.23939934038675,TRUE
ENSMUSG00000054135,19.6915301542999,-1.4541636370147,0.410838785730155,-3.53949940347116,0.000400886676480866,0.00648775901146562,2.18790529041442,TRUE
ENSMUSG00000054364,8197.40156051559,0.281007841048465,0.0763310559497916,3.68143526316869,0.000231924680544996,0.00434524795721744,2.36198543592907,TRUE
ENSMUSG00000054387,1461.44338044975,-0.718824455910608,0.10520175173179,-6.83281831412123,8.32623826256724e-12,1.37667411139664e-09,8.86116885449444,TRUE
ENSMUSG00000054400,56.5895707528438,-0.918974077789652,0.289951097345185,-3.16941058752269,0.0015274844729696,0.0178701143489521,1.74787266848148,TRUE
ENSMUSG00000054545,77.0914991571069,0.780893321656078,0.237575281370133,3.28693000867997,0.00101286004440701,0.0131090385786559,1.88242915844687,TRUE
ENSMUSG00000054604,1501.78872919555,0.325718493010147,0.100128157733432,3.25301593860635,0.00114187092092637,0.0142458754921226,1.84631085567588,TRUE
ENSMUSG00000054708,471.846209676108,-0.908192737142745,0.182309304709558,-4.9816038659662,6.30594219608295e-07,2.88286173070234e-05,4.54017618696768,TRUE
ENSMUSG00000054737,151.0309443723,-0.627404335067978,0.159991097770175,-3.92149528200148,8.80011718703812e-05,0.00198864607184537,2.7014425033119,TRUE
ENSMUSG00000054920,1184.5187163889,0.290511445110722,0.10638666735078,2.73071290176656,0.00631974989597469,0.0487953260595606,1.31162177561523,TRUE
ENSMUSG00000055022,8536.64064110498,0.322381887961998,0.111049899496875,2.90303628749407,0.00369563813265608,0.0338527960249443,1.47040545554437,TRUE
ENSMUSG00000055065,7241.81135352014,-0.633608366628575,0.103051203618769,-6.14848099176569,7.8228500150479e-10,7.83904884588714e-08,7.1057366294128,TRUE
ENSMUSG00000055072,19.7632470277189,-1.63680720215742,0.435188954443977,-3.76114142016471,0.000169139763039774,0.00336600003858792,2.47288588338143,TRUE
ENSMUSG00000055128,258.408454393905,0.378950287892263,0.134149963471638,2.82482587460697,0.00473063163397602,0.0401627994222157,1.39617602367058,TRUE
ENSMUSG00000055148,392.313922013097,0.790277952361204,0.185933616415919,4.2503231400255,2.13462331145658e-05,0.000617391561554081,3.20943931070676,TRUE
ENSMUSG00000055435,593.429812645995,0.382781870946255,0.107030681511427,3.57637516215748,0.00034839157225726,0.0058332803250264,2.23408715254533,TRUE
ENSMUSG00000055436,2383.71554296449,-0.743834777928849,0.0988928648381277,-7.52162230456556,5.41006844493022e-14,1.49084955577584e-11,10.8265661797482,TRUE
ENSMUSG00000055531,1971.27651240348,-0.440062151261138,0.0819169573396544,-5.37205196033462,7.78456684259495e-08,4.61055494698288e-06,5.33624679784088,TRUE
ENSMUSG00000055538,1586.5831158237,0.356720461879486,0.114283287069414,3.12137033355383,0.00180011502568425,0.0201104066579961,1.69657914732777,TRUE
ENSMUSG00000055629,1510.08140287938,-0.300977113660578,0.108036923311741,-2.78587268532359,0.00533838342073342,0.0436778826601121,1.35973842276022,TRUE
ENSMUSG00000055670,1201.18485476725,-0.354866854023539,0.10895721420464,-3.25693765772169,0.00112621164888592,0.0141279004702433,1.84992237332033,TRUE
ENSMUSG00000055692,1280.11051822083,-0.724260173762543,0.206926472503942,-3.50008466774953,0.000465110403805162,0.0073008350647929,2.13662746271651,TRUE
ENSMUSG00000055717,1335.57363893829,0.333486765465064,0.120259696745334,2.77305510067323,0.00555327169245277,0.0447169089488455,1.34952822463988,TRUE
ENSMUSG00000055818,18.6906562632815,-1.39964603467851,0.455703343342269,-3.07139733584809,0.00213059418903218,0.0228449714707479,1.64120937996347,TRUE
ENSMUSG00000055833,36.5337495902941,-0.878445081256098,0.281799994865091,-3.11726436218228,0.00182537805529347,0.02031257767531,1.6922349609315,TRUE
ENSMUSG00000055862,374.274421670596,-0.961082444962986,0.154868443191081,-6.20579909734855,5.44196632962367e-10,5.8681551057643e-08,7.23149841550236,TRUE
ENSMUSG00000055923,207.720469658311,-0.451882777544148,0.160914992224954,-2.80820805629118,0.00498180296461601,0.0414962017720178,1.38199165328657,TRUE
ENSMUSG00000055926,29.3267567857944,-1.41022698291303,0.346828142437631,-4.06606849433109,4.78128886942881e-05,0.00120387756926824,2.91941767727653,TRUE
ENSMUSG00000056073,1292.69130496413,-0.639913321873437,0.120188720914728,-5.32423772383304,1.01377256844101e-07,5.71427884387444e-06,5.24303857084841,TRUE
ENSMUSG00000056185,1211.68810075964,-0.438548643642424,0.138705639440194,-3.16172179741484,0.00156839326176745,0.0182513141974944,1.73870585843102,TRUE
ENSMUSG00000056204,377.018859739765,0.358131853982148,0.120654949957399,2.96823175600004,0.00299518404491943,0.0293468872272821,1.53243795682546,TRUE
ENSMUSG00000056211,3087.58808910516,-0.682850216679081,0.128066090654119,-5.33201422165156,9.7129329791643e-08,5.53273463675489e-06,5.25706015909305,TRUE
ENSMUSG00000056228,271.727188304083,-0.406957205243405,0.140205127857788,-2.90258431671764,0.00370097517915246,0.0338860399305787,1.46997918173174,TRUE
ENSMUSG00000056267,239.693903700113,-0.465610092626889,0.128057718895101,-3.63593929865561,0.000276969551931986,0.00494631222311659,2.3057184733979,TRUE
ENSMUSG00000056429,3938.37791697869,0.289774880744454,0.0921938991340177,3.14310256390417,0.00167167254970068,0.0190290619957609,1.72058261897021,TRUE
ENSMUSG00000056501,521.169411814757,0.829052956957258,0.251524959788408,3.29610611072033,0.000980349796527035,0.0127548329920609,1.89432522353802,TRUE
ENSMUSG00000056515,1410.32566473871,0.334835362580287,0.115337135450126,2.90310108078829,0.00369487360198101,0.0338527960249443,1.47040545554437,TRUE
ENSMUSG00000056537,1267.5165797949,0.297752859748584,0.106018741422754,2.80849268490449,0.00497740132114257,0.0414769506983577,1.38219317956254,TRUE
ENSMUSG00000056666,341.482622366036,0.484444128502082,0.132121582238143,3.66665400380155,0.000245744943417645,0.0045104768014334,2.34577754652862,TRUE
ENSMUSG00000056718,9.02491510462885,-2.30686602895147,0.727709360990333,-3.17003759002368,0.00152419218114489,0.0178626680839314,1.74805367156246,TRUE
ENSMUSG00000056724,309.7928663191,-0.410053177139394,0.145758055671576,-2.81324538290585,0.00490442095007293,0.0411105264344728,1.38604696189338,TRUE
ENSMUSG00000056755,868.687658996733,-0.344650068675635,0.121706332531112,-2.83181705921121,0.00462843210858736,0.03960013862289,1.40230329379543,TRUE
ENSMUSG00000056763,394.331171923012,-0.784762832318091,0.12977158877833,-6.04726226831196,1.47327824785015e-09,1.39196731979023e-07,6.85637096084714,TRUE
ENSMUSG00000056856,708.073931998373,-0.473450337998023,0.0991170649890057,-4.77667834545483,1.78214496567146e-06,7.17077487302737e-05,4.14443391198952,TRUE
ENSMUSG00000056870,118.493411189929,0.998921851773283,0.293328247130927,3.40547445240559,0.000660491931136783,0.00945513737783904,2.02433215671804,TRUE
ENSMUSG00000056999,1525.43694602261,1.08506194198565,0.187806724717751,5.77754573813243,7.5798120660997e-09,6.08870652645685e-07,6.21547495828444,TRUE
ENSMUSG00000057110,250.077612456423,-0.69280435971501,0.179071418002475,-3.86887180234109,0.000109340108799374,0.00237614140053492,2.62412771872248,TRUE
ENSMUSG00000057113,2425.12401061431,0.356414007010524,0.0982947084450019,3.6259734898135,0.000287874888854042,0.0050635865866605,2.29554175924292,TRUE
ENSMUSG00000057265,77.4826163367583,-1.24443116016567,0.229233358919236,-5.42866520838319,5.67770745168745e-08,3.49849048288605e-06,5.45611930318265,TRUE
ENSMUSG00000057378,1087.28809435054,-1.34501375038506,0.135709933080672,-9.91094549862843,3.73098450205218e-23,7.40264635052172e-20,19.13061299784,TRUE
ENSMUSG00000057406,1600.08265612257,-0.383505291249066,0.111327697558776,-3.44483268457603,0.000571412975447614,0.00844993577271258,2.07314659207546,TRUE
ENSMUSG00000057503,44.9321851399726,-1.44903359293633,0.331860222028176,-4.36639734669166,1.26312609274918e-05,0.000402920977592225,3.3947801210073,TRUE
ENSMUSG00000057614,3976.40379950664,0.336018598615002,0.0847984538244944,3.96255572431135,7.41516922556452e-05,0.00174494807064412,2.75821749304193,TRUE
ENSMUSG00000057649,1762.62524287614,-0.721473182717485,0.139130096565025,-5.18560110666128,2.15319233112728e-07,1.11253877713272e-05,4.95368484290768,TRUE
ENSMUSG00000057719,15.0919044011336,1.8880814324559,0.548132073835966,3.44457389483275,0.000571960271294441,0.00844993577271258,2.07314659207546,TRUE
ENSMUSG00000057894,510.442495009223,-0.47556709396298,0.113965948451817,-4.17288760742463,3.00763327712394e-05,0.000814112576417682,3.0893155362208,TRUE
ENSMUSG00000058006,818.073995289989,-1.01340348158012,0.179019436986587,-5.66085727135905,1.50618662288329e-08,1.08276263712418e-06,5.96546673883684,TRUE
ENSMUSG00000058135,3410.41785337629,0.395574767236681,0.130475841282541,3.03178552710058,0.00243111872708717,0.0252147551825073,1.59834524417755,TRUE
ENSMUSG00000058254,17999.5151405579,0.354292453692697,0.124290492363762,2.85051935151874,0.00436478942713092,0.0378930012827365,1.42144099543995,TRUE
ENSMUSG00000058392,227.156942054063,-0.652297756054395,0.155849263614362,-4.18544009080763,2.84614129516828e-05,0.000782136972817643,3.10671718385865,TRUE
ENSMUSG00000058498,58.9508798620219,-1.22424601688239,0.31583667145473,-3.87619971817576,0.000106100606272403,0.00231843846811757,2.63480442588921,TRUE
ENSMUSG00000058706,330.077891658394,-0.538577777587148,0.121343584578672,-4.43845283998483,9.06078315936841e-06,0.000302142854899208,3.51978767152817,TRUE
ENSMUSG00000058740,942.178142162193,-1.01961260617546,0.200928945596108,-5.07449338944426,3.8852973789699e-07,1.89405860678481e-05,4.72260658699618,TRUE
ENSMUSG00000058979,344.520229383638,-0.83142876927663,0.142998452879672,-5.81425010224585,6.09062964628319e-09,4.9935612732192e-07,6.30158961676838,TRUE
ENSMUSG00000059136,178.789494319232,-0.959695586347353,0.137204069893573,-6.99465830052838,2.65906196294787e-12,4.88504151915266e-10,9.31113174075539,TRUE
ENSMUSG00000059142,230.950516201193,-0.407834946898579,0.115829428812708,-3.52099592546583,0.000429929222825048,0.00685158691572031,2.16420882866496,TRUE
ENSMUSG00000059183,202.903408579646,-0.432821648708854,0.153721814044139,-2.81561632225193,0.00486837691957135,0.0409120993058938,1.38814823515394,TRUE
ENSMUSG00000059326,514.356001497156,-1.0896496435877,0.187265118982669,-5.81875391160565,5.92879453301462e-09,4.88104615475282e-07,6.31148708567278,TRUE
ENSMUSG00000059336,591.47565268959,0.625902403413928,0.184348798601858,3.39520739034326,0.000685766331489524,0.00975361274773021,2.01083449140003,TRUE
ENSMUSG00000059429,123.18946447883,-0.875098214676039,0.202714204891926,-4.31690623329818,1.58231334438795e-05,0.000483871775844849,3.31526970947295,TRUE
ENSMUSG00000059447,1632.19234055011,0.456382879117213,0.105869429744835,4.31080889183194,1.6265843829463e-05,0.00049498559420303,3.30540744035769,TRUE
ENSMUSG00000059474,452.992779569066,-0.303492966495687,0.105134473197832,-2.88671220071273,0.00389290138787432,0.0351086620167338,1.45458572108497,TRUE
ENSMUSG00000059498,484.980223619072,0.370005289721285,0.122137477584052,3.02941649885194,0.00245026627076113,0.0252711989588285,1.59737415306026,TRUE
ENSMUSG00000059540,440.613817623403,-0.576123963074053,0.131116680426333,-4.39397917336492,1.11294482833068e-05,0.000360815985929887,3.44271422931374,TRUE
ENSMUSG00000059674,241.416451786277,-0.677280733947752,0.165043979028009,-4.10363793902965,4.06703778207592e-05,0.00104933805766149,2.9790845757483,TRUE
ENSMUSG00000059729,61.9710001576932,-0.801567354325267,0.258620572893893,-3.09939516936316,0.00193916187772333,0.0213116932078031,1.67138204434525,TRUE
ENSMUSG00000059851,266.241532345761,-0.764399383637236,0.204347329275382,-3.74068692919944,0.000183517998523996,0.00359754772636591,2.44399343584588,TRUE
ENSMUSG00000059852,705.765909992045,0.417944607366479,0.143372179429641,2.91510256054651,0.00355571671670068,0.0329343263209305,1.48235121572314,TRUE
ENSMUSG00000059866,268.156515998391,-0.875837893786935,0.185030050084566,-4.73349001087467,2.20691829630636e-06,8.56884172739203e-05,4.06707787882344,TRUE
ENSMUSG00000059939,230.022829265206,-0.573202269968282,0.161583353703469,-3.54740916579933,0.000389039878107234,0.00634146846307071,2.19781016300739,TRUE
ENSMUSG00000059970,1417.05339374212,0.385569960935373,0.113064009852,3.41019181470815,0.000649172053724639,0.0093199874948991,2.03058467036061,TRUE
ENSMUSG00000060002,1139.5866169716,0.336422981974343,0.106956819636892,3.14540936348395,0.00165854577237483,0.0189230630648011,1.72300856325823,TRUE
ENSMUSG00000060024,6.49591601593471,-2.00646268807696,0.731306323994335,-2.74366926996861,0.00607567155697861,0.0474222656813583,1.32401770068668,TRUE
ENSMUSG00000060036,9590.53344880829,0.340878616463062,0.109306597040631,3.11855483284647,0.00181740321669406,0.0202579197878802,1.69340515280732,TRUE
ENSMUSG00000060090,377.248714257583,0.549371046971947,0.175177937452419,3.13607441074687,0.0017122575351912,0.0193798640933991,1.71264927288349,TRUE
ENSMUSG00000060126,6694.74527602227,0.432799017868898,0.117519221592663,3.68279343586053,0.00023069208513285,0.00433443339121295,2.36306766661977,TRUE
ENSMUSG00000060147,620.670395238084,0.448190412679411,0.136365086406631,3.2866947434253,0.00101370654404348,0.0131114416821164,1.88234955238589,TRUE
ENSMUSG00000060373,3586.81608974436,0.299402891762595,0.0821716599282241,3.64362715836724,0.000268822749285514,0.00484882924415808,2.3143631096823,TRUE
ENSMUSG00000060419,668.488426711131,0.70867080136304,0.229937251153391,3.08201823675054,0.00205602240842046,0.0222793777200821,1.65209694350319,TRUE
ENSMUSG00000060600,93.89291256058,-0.750687965627029,0.214196974406162,-3.50466185485688,0.000457187568210103,0.00718784353475171,2.14340138519878,TRUE
ENSMUSG00000060671,1241.81985576867,-0.510271548473222,0.116877100329966,-4.36588131492506,1.26611217138171e-05,0.000403225226201999,3.3944523057847,TRUE
ENSMUSG00000060890,8.53577876109162,-1.77383976780229,0.629636116453206,-2.81724590036938,0.00484374252182396,0.0407568682678156,1.38979919429906,TRUE
ENSMUSG00000060924,1004.22443434498,-0.654884261333382,0.148011808057005,-4.4245406493593,9.66477052975907e-06,0.000320131405811268,3.49467171822862,TRUE
ENSMUSG00000060935,612.473006315712,0.308277789240159,0.104291230889925,2.95593202429009,0.00311725784935466,0.0301264067165348,1.52105266508213,TRUE
