"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000000131",1646.29299779904,-0.0708562202652334,0.119459352524054,-0.593140836344028,0.553086903188765,0.99996136497536
"ENSMUSG00000000134",610.463866565399,0.00226976682949965,0.123089979613364,0.0184398993047945,0.985287922804326,0.99996136497536
"ENSMUSG00000000142",409.621167925239,0.127739872851023,0.143706174224373,0.88889620463752,0.374058865393224,0.99996136497536
"ENSMUSG00000000148",387.315080974485,-0.0851765925442806,0.15183128846699,-0.560994992562413,0.574800950806351,0.99996136497536
"ENSMUSG00000000149",2593.57547238769,0.0632196174111115,0.128475179108258,0.492076507306056,0.622665259234576,0.99996136497536
"ENSMUSG00000000154",10.2510296832805,0.410071163259213,0.750700454411452,0.546251385422043,0.584893148533794,0.99996136497536
"ENSMUSG00000000159",8.87475716053584,0.285889659180151,0.564379229834485,0.506555953988586,0.6124664199896,0.99996136497536
"ENSMUSG00000000167",28.2432034268976,0.264171521461436,0.404714758414663,0.652735083089733,0.513927080836771,0.99996136497536
"ENSMUSG00000000168",2218.33017182804,-0.18030408596398,0.116365641220551,-1.54946154270954,0.121270809387756,0.99996136497536
"ENSMUSG00000000171",1197.42324104041,0.165606873759103,0.178133830109727,0.929676713609609,0.35253849476781,0.99996136497536
"ENSMUSG00000000182",2.17010924954325,1.07632229622839,1.23842660372319,0.869104630821519,0.384789904053575,0.99996136497536
"ENSMUSG00000000184",1564.42190084567,-0.296277471770405,0.175160258945446,-1.69146513914826,0.0907480004478563,0.99996136497536
"ENSMUSG00000000194",953.250027740332,0.132011096942854,0.131313000960048,1.00531627468493,0.314744580920736,0.99996136497536
"ENSMUSG00000000197",2026.63484117374,-0.194379454479157,0.100964787502421,-1.92522026032588,0.0542018084703974,0.965139035457514
"ENSMUSG00000000202",343.814231298625,0.235713048867332,0.18157329662741,1.2981702334293,0.194228844329245,0.99996136497536
"ENSMUSG00000000214",15.1365496185026,-0.185982410027925,0.500202833272967,-0.371813987559788,0.710031348583891,0.99996136497536
"ENSMUSG00000000215",4.52089638412169,-0.521370310800123,1.55112908045254,-0.336123097278283,0.736778041575961,0.99996136497536
"ENSMUSG00000000216",4.2802982536601,-0.0558970860643226,0.753934233653634,-0.0741405331781264,0.940898563180882,0.99996136497536
"ENSMUSG00000000223",1217.81074771274,-0.027968846415563,0.135578196909195,-0.20629309913522,0.836561968699693,0.99996136497536
"ENSMUSG00000000244",3.03721148044989,0.352068498275438,0.976734541157944,0.360454640887432,0.718507171298528,0.99996136497536
"ENSMUSG00000000247",1464.01741560025,0.115176331918992,0.139059960078844,0.828249424591298,0.407529258562022,0.99996136497536
"ENSMUSG00000000253",897.910172951975,0.120115595451924,0.133334456805215,0.900859375213102,0.36766309342725,0.99996136497536
"ENSMUSG00000000266",522.341411354245,-0.23086755874215,0.168816484181775,-1.36756525798489,0.17144819745937,0.99996136497536
"ENSMUSG00000000275",218.97570174136,0.311540201776877,0.186895100467783,1.66692546244989,0.0955292271206925,0.99996136497536
"ENSMUSG00000000276",1767.38997366522,-0.262953529931485,0.0983883191821034,-2.67260922960574,0.00752638671739367,0.679856224666082
"ENSMUSG00000000278",314.708301020129,0.178676922632079,0.156743430384698,1.13993245007813,0.254314444559067,0.99996136497536
"ENSMUSG00000000282",871.342239273341,0.0722686795740973,0.119273459926596,0.605907463559566,0.544576203052962,0.99996136497536
"ENSMUSG00000000290",285.63988937984,0.548585909992769,0.173622785145102,3.15964237950854,0.00157962898094306,0.402512866255119
"ENSMUSG00000000295",164.716057621129,-0.0790025491695472,0.183654759549416,-0.43016880892918,0.667072849441332,0.99996136497536
"ENSMUSG00000000296",403.693705441668,-0.0204395517809606,0.145683156139657,-0.140301406988785,0.888421852704935,0.99996136497536
"ENSMUSG00000000301",27.6024708198305,-0.585361282258528,0.333859220115125,-1.75331770695648,0.0795474877622736,0.994978259613892
"ENSMUSG00000000303",18.7721944804737,0.85150124357294,0.517422999684747,1.64565789323578,0.0998342126655862,0.99996136497536
"ENSMUSG00000000305",209.666651660338,-0.295065017103656,0.211019755719102,-1.39828148363715,0.162028555975738,0.99996136497536
"ENSMUSG00000000308",2965.4183858325,-0.0533673371592483,0.183247131552535,-0.291231500908643,0.770874271972266,0.99996136497536
"ENSMUSG00000000317",44.091326360368,0.0456267817879647,0.351680453759855,0.12973931675805,0.896772675163225,0.99996136497536
"ENSMUSG00000000318",6.94677644362642,0.655536704818775,0.616149569494393,1.06392463335924,0.28736284281348,0.99996136497536
"ENSMUSG00000000320",13.2065618848672,0.00378265699543639,0.478119190733932,0.00791153559351981,0.993687573749404,0.99996136497536
"ENSMUSG00000000326",1260.34594939897,0.0717606884199828,0.115253540668557,0.622633265787037,0.533525545652424,0.99996136497536
"ENSMUSG00000000339",708.275129088068,0.0467523142110385,0.148124658484391,0.315628165420987,0.752284756791888,0.99996136497536
"ENSMUSG00000000340",468.872575871805,0.00849373027273896,0.117405712130964,0.0723451194884316,0.942327258582264,0.99996136497536
"ENSMUSG00000000346",2458.66154803416,0.00543286899240973,0.131251664432079,0.0413927626435637,0.966982782427888,0.99996136497536
"ENSMUSG00000000355",555.706672286172,-0.0775384452489446,0.159034778366211,-0.487556533517442,0.625863989961699,0.99996136497536
"ENSMUSG00000000359",8.92369265744189,0.431960123552132,0.66936038799029,0.645332665784217,0.518711628320399,0.99996136497536
"ENSMUSG00000000365",16.3908006362832,0.0179695179003885,0.532398338235058,0.0337520172582785,0.973074898803943,0.99996136497536
"ENSMUSG00000000374",1914.95001424721,-0.0791835845402028,0.105084933054786,-0.753519864726188,0.451137578806324,0.99996136497536
"ENSMUSG00000000378",777.547404621153,0.0394769322114755,0.127687685875153,0.309167888359055,0.757193819456365,0.99996136497536
"ENSMUSG00000000384",492.806065953302,-0.0846396747720051,0.173001492863672,-0.489242453177573,0.624670057161794,0.99996136497536
"ENSMUSG00000000385",2.75749403201714,0.368949288901165,1.23505736861441,0.298730486758752,0.765145693549567,0.99996136497536
"ENSMUSG00000000386",14.4311462152538,1.06746467725023,0.489411892428644,2.18111716074791,0.0291747518690219,0.910993764866282
"ENSMUSG00000000392",26.6996961307323,0.600153926998962,0.57677725734302,1.04052980480477,0.298093824334868,0.99996136497536
"ENSMUSG00000000399",1629.38114783577,0.0441066261005681,0.120146412148431,0.367107309422424,0.713538975250566,0.99996136497536
